tool_name,count
__DATA_FETCH__,4596519
upload1,3748866
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,3428303
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,2940752
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab,2576611
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace,2271980
Cut1,1973168
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,1784056
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,1701224
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,1376775
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,1200469
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,1126086
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,996986
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,976487
Filter1,961178
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,942865
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,880642
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,850227
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,806385
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,791115
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,764895
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,740717
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,673988
toolshed.g2.bx.psu.edu/repos/bgruening/align_it/ctb_alignit,647515
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,626399
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,624177
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,624088
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,613765
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,588787
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file,577184
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,575128
toolshed.g2.bx.psu.edu/repos/iuc/ivar_removereads/ivar_removereads,566520
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,566512
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,565922
CONVERTER_gz_to_uncompressed,493294
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_reheader,481336
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,464359
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,428547
param_value_from_file,425815
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,397893
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,352353
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,346530
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,337147
Grouping1,331637
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_annotate/bcftools_annotate,329502
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta,329032
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,317585
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,293526
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,271367
toolshed.g2.bx.psu.edu/repos/peterjc/blastxml_to_top_descr/blastxml_to_top_descr,264392
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,262015
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,259754
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,238523
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,229489
toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute,216072
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,208349
toolshed.g2.bx.psu.edu/repos/bgruening/rdock_rbdock/rdock_rbdock,189898
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,189251
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,182207
__FILTER_FAILED_DATASETS__,173813
__SET_METADATA__,171446
__UNZIP_COLLECTION__,170632
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,170363
toolshed.g2.bx.psu.edu/repos/bgruening/openbabel_compound_convert/openbabel_compound_convert,170290
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,170061
toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv,168935
Grep1,168617
cat1,167579
Remove beginning1,148572
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,144907
toolshed.g2.bx.psu.edu/repos/iuc/mitos2/mitos2,138813
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2,137777
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,126281
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix,116776
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_grep_tool,116228
toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter,115954
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,115389
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool,115277
sort1,109875
toolshed.g2.bx.psu.edu/repos/devteam/fasta_to_tabular/fasta2tab,108876
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,105738
toolshed.g2.bx.psu.edu/repos/iuc/filter_tabular/filter_tabular,105568
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,102717
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap,100958
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,100669
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,99052
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,97404
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff,93004
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,92594
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_typer,90079
toolshed.g2.bx.psu.edu/repos/chemteam/gmx_sim/gmx_sim,84373
CONVERTER_vcf_to_vcf_bgzip_0,83169
toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw,79867
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak,78643
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper,77517
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,77315
toolshed.g2.bx.psu.edu/repos/mvdbeek/add_input_name_as_column/addName,76834
join1,74522
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,74120
toolshed.g2.bx.psu.edu/repos/iuc/datamash_transpose/datamash_transpose,72934
toolshed.g2.bx.psu.edu/repos/iuc/samtools_fastx/samtools_fastx,68923
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,67737
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,67444
toolshed.g2.bx.psu.edu/repos/bgruening/rxdock_rbdock/rxdock_rbdock,67187
CONVERTER_interval_to_bed_0,66825
toolshed.g2.bx.psu.edu/repos/iuc/fasttree/fasttree,65542
toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon,65458
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,65364
toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regex1,64376
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,64187
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cat,64092
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_maskfastabed,62921
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat,62003
toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup,61452
toolshed.g2.bx.psu.edu/repos/iuc/codeml/codeml,61197
toolshed.g2.bx.psu.edu/repos/iuc/isescan/isescan,59386
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool,59242
toolshed.g2.bx.psu.edu/repos/iuc/bwa_mem2/bwa_mem2,56619
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond,55939
toolshed.g2.bx.psu.edu/repos/iuc/medaka_variant/medaka_variant,55764
toolshed.g2.bx.psu.edu/repos/iuc/integron_finder/integron_finder,55149
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_infer_experiment,54849
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool,53535
toolshed.g2.bx.psu.edu/repos/iuc/filtlong/filtlong,53310
ebi_sra_main,52690
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed,52657
