tool_name,count
__DATA_FETCH__,115386
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,96800
upload1,59394
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,42001
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,34392
__SET_METADATA__,33862
CONVERTER_gz_to_uncompressed,31870
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,29223
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,28038
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,26216
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,26210
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,25716
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,24978
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,23320
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,20522
Filter1,19420
ucsc_table_direct1,19131
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,15644
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,14627
Cut1,13402
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,12582
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,12485
join1,12378
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,12337
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,12187
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,11254
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,11073
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,11066
sra_source,10992
Grouping1,10930
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa,10057
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak,9937
sort1,9617
CONVERTER_bam_to_bigwig_0,9414
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff,9013
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,8822
toolshed.g2.bx.psu.edu/repos/devteam/join/gops_join_1,8818
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,8708
CONVERTER_fasta_to_tabular,8235
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool,8015
CONVERTER_fastq_to_fqtoc0,7776
toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2,7696
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cut_tool,7678
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats,7420
csv_to_tabular,7299
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat,7167
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,7025
cat1,6886
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,6821
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse,6770
toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter,6716
CONVERTER_interval_to_bed_0,6706
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,6540
toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids,6524
toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks,6500
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,6445
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,6301
toolshed.g2.bx.psu.edu/repos/iuc/volcanoplot/volcanoplot,6282
toolshed.g2.bx.psu.edu/repos/iuc/edger/edger,6267
CONVERTER_bed_gff_or_vcf_to_bigwig_0,6261
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_heatmap2/ggplot2_heatmap2,6220
toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam,6190
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter,6088
toolshed.g2.bx.psu.edu/repos/iuc/deg_annotate/deg_annotate,6076
CONVERTER_bam_to_coodinate_sorted_bam,5973
toolshed.g2.bx.psu.edu/repos/devteam/vcffilter/vcffilter2,5825
tabular_to_csv,5815
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,5782
toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart,5636
CONVERTER_interval_to_bedstrict_0,5603
Grep1,5493
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,5452
toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort,5389
toolshed.g2.bx.psu.edu/repos/iuc/fastqe/fastqe,5370
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,5369
comp1,5246
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump,5121
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2,5100
toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup,5093
toolshed.g2.bx.psu.edu/repos/iuc/collection_column_join/collection_column_join,4957
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_acc_download/ncbi_acc_download,4848
toolshed.g2.bx.psu.edu/repos/iuc/limma_voom/limma_voom,4842
toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup,4799
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velveth,4720
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,4597
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,4588
toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff,4588
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,4581
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cat,4574
toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill,4558
toolshed.g2.bx.psu.edu/repos/devteam/intersect/gops_intersect_1,4538
__FLATTEN__,4485
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,4383
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,4362
CONVERTER_uncompressed_to_gz,4355
Remove beginning1,4306
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool,4303
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image,4266
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,4223
Show beginning1,4209
toolshed.g2.bx.psu.edu/repos/iuc/fasta_stats/fasta-stats,4157
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,4110
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix,4071
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_contigs/mothur_make_contigs,4053
toolshed.g2.bx.psu.edu/repos/devteam/fastx_quality_statistics/cshl_fastx_quality_statistics,4015
ebi_sra_main,3984
CONVERTER_fasta_to_fai,3947
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download,3947
toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs,3932
toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw,3880
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_infer_experiment,3826
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_interlacer/fastq_paired_end_interlacer,3824
__EXPORT_HISTORY__,3796
toolshed.g2.bx.psu.edu/repos/nml/collapse_collections/collapse_dataset,3787
toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs,3773
toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs,3761
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge,3723
toolshed.g2.bx.psu.edu/repos/iuc/trinity/trinity,3713
toolshed.g2.bx.psu.edu/repos/iuc/charts/charts,3678
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velvetg,3671
toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs,3655
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_mpileup/bcftools_mpileup,3644
toolshed.g2.bx.psu.edu/repos/iuc/gtftobed12/gtftobed12,3613
toolshed.g2.bx.psu.edu/repos/iuc/bwa_mem2/bwa_mem2,3583
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,3571
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap,3544
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,3522
toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs,3521
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles,3513
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed,3476
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam,3429
CONVERTER_gff_to_bed_0,3410
CONVERTER_vcf_bgzip_to_tabix_0,3364
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer_by_quality/fastq_quality_trimmer,3351
toolshed.g2.bx.psu.edu/repos/iuc/goseq/goseq,3320
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups,3262
toolshed.g2.bx.psu.edu/repos/bgruening/flye/flye,3259
toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge,3243
toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon,3239
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,3219
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_call/bcftools_call,3133
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,3097
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_column,3086
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs,2902
CONVERTER_interval_to_bed12_0,2895
toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster,2880
toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs,2849
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_fasta/cshl_fastq_to_fasta,2846
toolshed.g2.bx.psu.edu/repos/devteam/fastq_stats/fastq_stats,2843
toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan,2830
toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread,2757
CONVERTER_ref_to_seq_taxomony,2702
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,2665
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary,2636
toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter,2636
toolshed.g2.bx.psu.edu/repos/rnateam/chipseeker/chipseeker,2630
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation,2621
CONVERTER_interval_to_bgzip_0,2620
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq,2616
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tail_tool,2577
CONVERTER_vcf_to_vcf_bgzip_0,2541
toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_vsearch/mothur_chimera_vsearch,2538
toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken,2537
toolshed.g2.bx.psu.edu/repos/bgruening/augustus/augustus,2532
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_datasets/datasets_download_genome,2529
toolshed.g2.bx.psu.edu/repos/iuc/fasttree/fasttree,2526
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool,2507
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_grep_tool,2493
CONVERTER_bed_to_gff_0,2476
toolshed.g2.bx.psu.edu/repos/iuc/megahit/megahit,2453
toolshed.g2.bx.psu.edu/repos/iuc/iqtree/iqtree,2439
toolshed.g2.bx.psu.edu/repos/devteam/table_annovar/table_annovar,2438
toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split,2415
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,2411
wig_to_bigWig,2408
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu,2390
toolshed.g2.bx.psu.edu/repos/iuc/mothur_taxonomy_to_krona/mothur_taxonomy_to_krona,2389
