tool_name,count
upload1,7845456
__DATA_FETCH__,6564440
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,3481118
ucsc_table_direct1,1813820
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,961962
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,955228
Filter1,939569
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,917992
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,877978
Cut1,824052
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,773701
__SET_METADATA__,759457
CONVERTER_gz_to_uncompressed,724507
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,592887
Grouping1,579021
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,562947
join1,507432
gops_intersect_1,501932
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,467016
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,444246
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,406336
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,404664
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,400846
Grep1,394483
ebi_sra_main,377397
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,373545
cat1,364092
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,363427
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,358838
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper,347027
toolshed.g2.bx.psu.edu/repos/devteam/join/gops_join_1,342495
toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2,342414
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,340013
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,331328
toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks,310805
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,291687
addValue,289395
toolshed.g2.bx.psu.edu/repos/devteam/intersect/gops_intersect_1,281059
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,263515
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,259000
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,242155
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix,241175
sort1,239986
Extract genomic DNA 1,235823
comp1,231579
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,221882
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,218387
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap,212390
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2,212106
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,207543
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak,205894
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,204823
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,204604
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,204507
toolshed.g2.bx.psu.edu/repos/devteam/fastx_trimmer/cshl_fastx_trimmer,202880
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,198528
param_value_from_file,198334
toolshed.g2.bx.psu.edu/repos/bgruening/align_it/ctb_alignit,195915
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,185413
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,184068
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,176650
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab,175214
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat,173636
gops_join_1,172837
toolshed.g2.bx.psu.edu/repos/devteam/vcffilter/vcffilter2,167761
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,167713
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,167119
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta,166348
toolshed.g2.bx.psu.edu/repos/devteam/get_flanks/get_flanks1,166247
Convert characters1,162126
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace,158798
toolshed.g2.bx.psu.edu/repos/devteam/fasta_to_tabular/fasta2tab,156279
echo_main_stampede,155130
toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper,153114
Add_a_column1,151398
toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter,150535
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa,147450
echo_main_cluster,144066
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,141439
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cut_tool,139589
Count1,136931
mergeCols1,134129
toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon,133294
fastq_groomer,133275
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter,128549
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,128287
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,127922
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,123148
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff,121865
toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam,121060
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,120293
Remove beginning1,119915
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats,118342
sra_source,112712
toolshed.g2.bx.psu.edu/repos/iuc/dada2_filterandtrim/dada2_filterAndTrim,110602
trimmer,109059
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,108983
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,108207
CONVERTER_interval_to_bed_0,107849
toolshed.g2.bx.psu.edu/repos/devteam/bwa_wrappers/bwa_wrapper,107312
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,106870
toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter,105571
__UNZIP_COLLECTION__,104236
toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort,102825
toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff,102161
toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools,101980
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_fasta/cshl_fastq_to_fasta,101411
toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup,101148
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,100717
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,100553
toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam,100065
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,97927
CONVERTER_bam_to_bigwig_0,97849
CONVERTER_fastq_to_fqtoc0,97529
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,97025
toolshed.g2.bx.psu.edu/repos/devteam/fastx_clipper/cshl_fastx_clipper,96658
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,95623
echo_main_bridges,94297
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool,94031
echo_main_jetstream_iu,93409
echo_main_jetstream_tacc,93388
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile,92652
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,92639
toolshed.g2.bx.psu.edu/repos/devteam/fastx_barcode_splitter/cshl_fastx_barcode_splitter,92633
wig_to_bigWig,90776
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer_by_quality/fastq_quality_trimmer,89203
toolshed.g2.bx.psu.edu/repos/devteam/fasta_filter_by_length/fasta_filter_by_length,88732
Show beginning1,88049
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,87289
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,86673
Summary_Statistics1,85075
toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw,84826
gops_subtract_1,84484
toolshed.g2.bx.psu.edu/repos/iuc/kallisto_quant/kallisto_quant,83522
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,81072
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer/fastq_trimmer,79199
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_heatmap2/ggplot2_heatmap2,76806
get_flanks1,76229
toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup,75802
CONVERTER_bed_gff_or_vcf_to_bigwig_0,75583
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cat,74649
toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken,73231
toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids,72517
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,72394
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool,72100
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,71487
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,70864
toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs,70295
toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner,69568
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,69380
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeblastdb,68955
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool,68835
sam_to_bam,68326
CONVERTER_bam_to_coodinate_sorted_bam,67744
liftOver1,67542
toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs,67515
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed,67185
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool,66502
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups,64985
toolshed.g2.bx.psu.edu/repos/devteam/table_annovar/table_annovar,64533
toolshed.g2.bx.psu.edu/repos/iuc/mitos2/mitos2,64232
toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge,63896
Paste1,63194
toolshed.g2.bx.psu.edu/repos/devteam/fastx_reverse_complement/cshl_fastx_reverse_complement,62783
toolshed.g2.bx.psu.edu/repos/guerler/hhsuite/hhsearch,62274
toolshed.g2.bx.psu.edu/repos/iuc/edger/edger,61548
toolshed.g2.bx.psu.edu/repos/iuc/volcanoplot/volcanoplot,61543
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,61025
toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs,60671
tab2fasta,59066
csv_to_tabular,59027
wc_gnu,58081
