tool_name,count
__DATA_FETCH__,7937700
upload1,4155577
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,3933099
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,3443256
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab,2668903
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,2545457
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace,2462733
Cut1,2157279
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,1712260
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,1387088
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,1372685
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,1209757
Filter1,1088281
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,1087785
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,1021185
Grouping1,994827
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,979775
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,916602
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,914425
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,908177
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,847581
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,812464
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,811170
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,796904
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,766978
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,727503
CONVERTER_gz_to_uncompressed,681501
toolshed.g2.bx.psu.edu/repos/bgruening/align_it/ctb_alignit,657980
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,641220
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,637557
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,633402
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,597044
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,579382
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file,578456
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,569272
