tool_name,count
__DATA_FETCH__,77261
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,51266
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,24162
upload1,24102
__SET_METADATA__,21510
CONVERTER_gz_to_uncompressed,21296
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,18851
Cut1,14961
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,14615
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,14402
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,14131
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,13692
Filter1,13508
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,12585
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,12471
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,11686
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,11597
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,11028
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,10510
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,10459
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,9806
join1,8459
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,8440
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,8250
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,7663
cat1,7631
toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart,7406
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,7234
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,6966
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse,6793
ucsc_table_direct1,6684
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,6569
CONVERTER_interval_to_bedstrict_0,6498
CONVERTER_fasta_to_tabular,6247
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cat,6124
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,5984
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff,5886
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,5844
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool,5799
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,5684
Grep1,5642
