tool_name,count
upload1,2255919
__DATA_FETCH__,1695283
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,578603
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,558774
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,229418
CONVERTER_gz_to_uncompressed,181087
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,178442
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,173860
Cut1,149042
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,144190
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,111027
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,110257
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,109532
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,100332
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,90365
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,88898
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,86014
Filter1,84386
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,84030
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,73633
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,66111
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,65797
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,61797
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,60462
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,57864
Grep1,56149
__SET_METADATA__,54426
echo_main.job-handlers.1,53925
echo_main.job-handlers.2,53792
echo_main.job-handlers.3,53762
echo_main.job-handlers.4,53739
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,53456
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,53092
cat1,52677
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,52147
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,50987
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,49831
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper,48432
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_recon,43790
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta,41811
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,41727
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,41465
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,39336
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,38943
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,38780
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,38260
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond,37519
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,36591
toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill,35794
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,35754
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,35423
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,34680
toolshed.g2.bx.psu.edu/repos/iuc/bakta/bakta,33530
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,32363
toolshed.g2.bx.psu.edu/repos/iuc/bwa_mem2/bwa_mem2,31047
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,30676
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,30228
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,28714
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,28522
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,28149
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb,27887
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,26831
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,26566
__UNZIP_COLLECTION__,26076
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,26058
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool,25083
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,25032
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,25013
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,24448
toolshed.g2.bx.psu.edu/repos/galaxyp/eggnog_mapper/eggnog_mapper,24276
CONVERTER_fasta_to_tabular,24141
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,23746
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_typer,22735
toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort,22474
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,22260
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,22007
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,22001
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse,21930
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeblastdb,21767
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,21296
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,21159
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate_summary,21049
toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper,20859
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats,20536
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image,20455
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,20122
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,20114
