tool_name,count
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_xcmsset/abims_xcms_xcmsSet,1363311
toolshed.g2.bx.psu.edu/repos/lecorguille/msnbase_readmsdata/msnbase_readmsdata,1266137
__DATA_FETCH__,1195842
upload1,395810
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_summary/abims_xcms_summary,259783
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,202663
toolshed.g2.bx.psu.edu/repos/galaxyp/eggnog_mapper/eggnog_mapper,66072
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_group/abims_xcms_group,65657
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,59540
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,52279
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,52136
toolshed.g2.bx.psu.edu/repos/ethevenot/multivariate/Multivariate,45341
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,43966
toolshed.g2.bx.psu.edu/repos/melpetera/generic_filter/generic_filter,43733
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,38854
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_infer_experiment,38813
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,37543
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_distribution,37345
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,30747
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_retcor/abims_xcms_retcor,30198
CONVERTER_gz_to_uncompressed,29341
toolshed.g2.bx.psu.edu/repos/ethevenot/qualitymetrics/quality_metrics,29260
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,28923
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,26628
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_merge/xcms_merge,23959
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_fillpeaks/abims_xcms_fillPeaks,19915
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,19053
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,16789
toolshed.g2.bx.psu.edu/repos/lecorguille/camera_annotate/abims_CAMERA_annotateDiffreport,16104
toolshed.g2.bx.psu.edu/repos/lecorguille/xcms_plot_chromatogram/xcms_plot_chromatogram,15848
cat1,15471
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,14961
toolshed.g2.bx.psu.edu/repos/iuc/dada2_filterandtrim/dada2_filterAndTrim,14577
toolshed.g2.bx.psu.edu/repos/frogs/frogs/FROGS_preprocess,14468
toolshed.g2.bx.psu.edu/repos/melpetera/batchcorrection/Batch_correction,14321
toolshed.g2.bx.psu.edu/repos/iuc/dada2_mergepairs/dada2_mergePairs,14267
toolshed.g2.bx.psu.edu/repos/ethevenot/checkformat/checkFormat,14057
Cut1,13214
toolshed.g2.bx.psu.edu/repos/iuc/bracken/est_abundance,12432
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,12095
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,11425
toolshed.g2.bx.psu.edu/repos/ethevenot/univariate/Univariate,11246
