tool_name,count
upload1,1642297
__DATA_FETCH__,1019429
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,475950
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,410004
CONVERTER_gz_to_uncompressed,147141
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,144670
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,143487
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,131211
Cut1,128777
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,125340
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,96478
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,87016
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,76462
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,71385
Filter1,68021
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,66108
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,64377
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,60105
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,53562
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,52558
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,52100
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,48685
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,48065
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,47522
Grep1,44707
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,44457
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,43054
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper,42563
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,41005
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,39981
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,38227
__SET_METADATA__,35170
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond,34964
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,33192
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,33090
echo_main.job-handlers.1,32767
echo_main.job-handlers.2,32707
echo_main.job-handlers.3,32684
echo_main.job-handlers.4,32672
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,32003
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,30573
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,29418
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,28663
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta,27876
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb,27559
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,27209
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,27175
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,26990
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,26693
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_recon,26635
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,25647
cat1,25263
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,24140
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,23285
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,22924
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,22644
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,22331
CONVERTER_fasta_to_tabular,22197
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,21197
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,20648
toolshed.g2.bx.psu.edu/repos/galaxyp/eggnog_mapper/eggnog_mapper,20262
toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill,19960
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,19828
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate_summary,19674
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,19516
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,19443
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,19330
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,18655
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,18551
toolshed.g2.bx.psu.edu/repos/iuc/bwa_mem2/bwa_mem2,18121
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,17919
toolshed.g2.bx.psu.edu/repos/galaxy-australia/alphafold2/alphafold,17475
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,16925
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool,16806
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,16563
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,16313
toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute,16136
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velveth,15769
