tool_name,count
__DATA_FETCH__,50551
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,43902
upload1,33517
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,20429
__SET_METADATA__,19218
CONVERTER_gz_to_uncompressed,17302
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,15408
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,13141
Cut1,12833
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,12601
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,12530
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,12450
Filter1,12091
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,10718
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,10501
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,10347
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,10098
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,7971
ucsc_table_direct1,7891
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,7721
join1,7589
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,7481
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,6908
CONVERTER_interval_to_bedstrict_0,6670
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,6497
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,6409
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,6087
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,6067
cat1,6006
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool,5989
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,5899
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cat,5781
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,5755
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse,5583
toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart,5431
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff,5282
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_heatmap2/ggplot2_heatmap2,5114
CONVERTER_fasta_to_tabular,5108
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,5076
CONVERTER_interval_to_bed_0,5037
Grouping1,5013
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,4856
sort1,4755
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,4662
Grep1,4548
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats,4472
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,4419
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,4366
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak,4363
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_infer_experiment,4313
toolshed.g2.bx.psu.edu/repos/iuc/deg_annotate/deg_annotate,4155
CONVERTER_fastq_to_fqtoc0,4155
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter,4061
toolshed.g2.bx.psu.edu/repos/iuc/collection_column_join/collection_column_join,4011
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,3989
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,3963
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,3940
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,3926
csv_to_tabular,3898
toolshed.g2.bx.psu.edu/repos/iuc/gtftobed12/gtftobed12,3828
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image,3818
toolshed.g2.bx.psu.edu/repos/iuc/volcanoplot/volcanoplot,3786
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,3773
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,3729
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cut_tool,3727
toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup,3692
Remove beginning1,3682
toolshed.g2.bx.psu.edu/repos/nml/collapse_collections/collapse_dataset,3629
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,3502
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,3495
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa,3490
comp1,3429
toolshed.g2.bx.psu.edu/repos/bgruening/flye/flye,3422
CONVERTER_bam_to_bigwig_0,3334
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2,3328
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_column,3268
__FLATTEN__,3224
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat,3211
toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter,3179
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix,3151
toolshed.g2.bx.psu.edu/repos/iuc/goseq/goseq,3139
CONVERTER_bam_to_coodinate_sorted_bam,3138
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,3135
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,3089
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,2989
toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids,2973
toolshed.g2.bx.psu.edu/repos/iuc/fasta_stats/fasta-stats,2946
toolshed.g2.bx.psu.edu/repos/devteam/intersect/gops_intersect_1,2942
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool,2928
