tool_name,count
__DATA_FETCH__,5461009
upload1,3130682
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,2269843
ucsc_table_direct1,1089816
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,699868
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,643892
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,632385
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,577207
CONVERTER_gz_to_uncompressed,572967
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,422259
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,387335
Cut1,352364
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,334550
Filter1,329573
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,317073
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,315444
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,313285
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,312076
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,305243
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,263254
__SET_METADATA__,252429
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,250000
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,228708
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,213407
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,202763
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,189018
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,188652
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,188144
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,187543
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,183905
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,180130
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,179461
Grep1,174829
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,173485
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab,164831
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,163794
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,163233
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix,162440
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,156470
param_value_from_file,152615
toolshed.g2.bx.psu.edu/repos/bgruening/align_it/ctb_alignit,150823
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap,146717
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,142259
ebi_sra_main,140823
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace,140617
join1,134179
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak,132814
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,131388
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,129164
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2,128153
