tool_name,count
upload1,7844499
__DATA_FETCH__,5461403
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,3138517
ucsc_table_direct1,1798598
Filter1,920433
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,900555
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,896164
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,839056
Cut1,803522
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,784396
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,764182
__SET_METADATA__,732627
CONVERTER_gz_to_uncompressed,651534
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,586105
Grouping1,575400
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,540224
gops_intersect_1,501932
join1,499373
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,422259
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,393895
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,385946
Grep1,381204
ebi_sra_main,373484
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,362356
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,346792
toolshed.g2.bx.psu.edu/repos/devteam/join/gops_join_1,340851
toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2,339470
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,337344
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,331256
cat1,330142
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,324716
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,317073
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,312076
toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks,307287
addValue,289030
toolshed.g2.bx.psu.edu/repos/devteam/intersect/gops_intersect_1,277056
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,275493
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,246475
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,242970
sort1,239120
Extract genomic DNA 1,235823
comp1,228148
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix,227848
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,224382
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,207433
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2,205858
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,205376
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,202763
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap,199526
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,197549
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,196541
toolshed.g2.bx.psu.edu/repos/devteam/fastx_trimmer/cshl_fastx_trimmer,195757
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,193124
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak,192246
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,181091
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,180907
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,179506
gops_join_1,172837
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,168849
toolshed.g2.bx.psu.edu/repos/devteam/get_flanks/get_flanks1,165814
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat,165368
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab,164831
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,163233
toolshed.g2.bx.psu.edu/repos/devteam/vcffilter/vcffilter2,162296
Convert characters1,160693
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta,156704
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace,155703
echo_main_stampede,155130
toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper,152704
toolshed.g2.bx.psu.edu/repos/devteam/fasta_to_tabular/fasta2tab,152687
param_value_from_file,152633
Add_a_column1,151398
toolshed.g2.bx.psu.edu/repos/bgruening/align_it/ctb_alignit,150823
echo_main_cluster,144066
toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter,142254
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa,141062
Count1,134214
fastq_groomer,133275
mergeCols1,132833
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cut_tool,132370
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,129164
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter,124712
toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon,121850
toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam,120631
