tool_name,count
upload1,1991923
__DATA_FETCH__,1253472
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,516664
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,481570
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,178101
CONVERTER_gz_to_uncompressed,164573
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,160811
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,152180
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,143846
Cut1,135486
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,100616
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,98480
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,92654
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,85211
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,75982
Filter1,75367
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,75207
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,73269
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,69091
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,60293
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,58998
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,56348
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,55197
Grep1,54137
echo_main.job-handlers.1,53925
echo_main.job-handlers.2,53792
echo_main.job-handlers.3,53762
echo_main.job-handlers.4,53739
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,53214
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,52756
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,51762
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,48870
__SET_METADATA__,48585
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper,46372
