tool_name,count
__DATA_FETCH__,17552
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,14744
upload1,8956
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,6272
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,5609
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,5368
__SET_METADATA__,5042
CONVERTER_gz_to_uncompressed,4965
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,4828
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,4647
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,4262
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,3906
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,3719
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,3463
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse,3092
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,3075
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,2964
Filter1,2705
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image,2682
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,2655
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,2634
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,2554
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,2529
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,2478
Cut1,2473
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,2429
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,2194
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,2116
toolshed.g2.bx.psu.edu/repos/iuc/fasta_stats/fasta-stats,2066
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,2001
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,1983
testtoolshed.g2.bx.psu.edu/repos/jchung/generate_count_matrix/generate_count_matrix,1907
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velveth,1885
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,1884
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter,1878
toolshed.g2.bx.psu.edu/repos/bgruening/flye/flye,1844
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velvetg,1740
toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart,1722
CONVERTER_fasta_to_tabular,1669
csv_to_tabular,1660
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,1655
Remove beginning1,1492
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,1474
toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs,1455
sort1,1454
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_interlacer/fastq_paired_end_interlacer,1452
Grouping1,1439
toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs,1408
toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs,1402
toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs,1397
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,1395
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,1375
toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs,1355
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,1298
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,1294
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,1290
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats,1280
toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs,1227
toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster,1220
CONVERTER_fastq_to_fqtoc0,1210
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,1194
toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill,1186
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cut_tool,1164
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff,1159
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_contigs/mothur_make_contigs,1149
toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids,1138
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs,1116
ucsc_table_direct1,1083
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_acc_download/ncbi_acc_download,1072
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_point/ggplot2_point,1060
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,1051
CONVERTER_ref_to_seq_taxomony,1049
