tool_name,count
upload1,1718083
__DATA_FETCH__,1253462
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,500770
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,443065
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,163580
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,150335
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,143846
CONVERTER_gz_to_uncompressed,138178
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,134272
Cut1,130240
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,97064
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,92654
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,88949
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,77098
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,71903
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,69969
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,69091
Filter1,68432
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,65734
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,59391
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,58191
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,53214
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,52250
Grep1,52225
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,51228
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,50912
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,48793
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,44075
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,43869
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper,42784
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,41157
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,40820
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,38810
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,38260
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,38178
__SET_METADATA__,36836
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond,36353
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,35511
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_recon,35267
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,34949
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta,34646
cat1,33204
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,32159
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,31547
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,30568
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,28435
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,28424
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,28047
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb,27702
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,27606
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,26177
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,25747
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,25080
toolshed.g2.bx.psu.edu/repos/iuc/bwa_mem2/bwa_mem2,24846
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,23148
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,22861
CONVERTER_fasta_to_tabular,22777
toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill,22742
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,21677
toolshed.g2.bx.psu.edu/repos/galaxyp/eggnog_mapper/eggnog_mapper,21315
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,21102
__UNZIP_COLLECTION__,20949
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,20792
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,20589
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool,20459
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate_summary,20054
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,20053
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,19795
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,19779
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,19724
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,19341
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,19103
echo_main.job-handlers.1,18964
echo_main.job-handlers.2,18930
echo_main.job-handlers.3,18908
echo_main.job-handlers.4,18898
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,18883
toolshed.g2.bx.psu.edu/repos/iuc/bakta/bakta,18219
toolshed.g2.bx.psu.edu/repos/galaxy-australia/alphafold2/alphafold,18097
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,18017
toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper,17416
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeblastdb,17251
toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax,17180
toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute,16967
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image,16916
toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort,16684
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats,16552
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velveth,16438
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,16269
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse,15895
toolshed.g2.bx.psu.edu/repos/iuc/iqtree/iqtree,15740
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,15654
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_aln_to_links,15257
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastn_wrapper,14630
