tool_name,count
__DATA_FETCH__,5749812
upload1,3482626
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,3432104
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,2947795
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab,2616504
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace,2341404
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,2012104
Cut1,2008771
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,1704144
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,1380648
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,1203603
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,1196298
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,1037418
Filter1,978848
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,977204
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,955360
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,889246
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,869608
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,808516
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,793738
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,778661
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,765977
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,692151
toolshed.g2.bx.psu.edu/repos/bgruening/align_it/ctb_alignit,652541
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,648790
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,630999
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,628359
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,627962
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,590789
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file,577626
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,576916
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,566951
toolshed.g2.bx.psu.edu/repos/iuc/ivar_removereads/ivar_removereads,566684
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,566469
CONVERTER_gz_to_uncompressed,536170
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,525752
toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_reheader,481318
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,450145
param_value_from_file,434811
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,422163
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,389318
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,389275
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,382195
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,373848
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta,351717
Grouping1,339335
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,338181
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_annotate/bcftools_annotate,331347
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,327004
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,321684
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,308416
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,283597
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,267020
toolshed.g2.bx.psu.edu/repos/peterjc/blastxml_to_top_descr/blastxml_to_top_descr,263808
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python,239192
toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute,225030
Grep1,199000
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,198503
Remove beginning1,195233
cat1,194926
__UNZIP_COLLECTION__,194132
toolshed.g2.bx.psu.edu/repos/bgruening/rdock_rbdock/rdock_rbdock,189482
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,188669
__FILTER_FAILED_DATASETS__,186856
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,185611
__SET_METADATA__,182702
toolshed.g2.bx.psu.edu/repos/iuc/mitos2/mitos2,180808
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,176381
toolshed.g2.bx.psu.edu/repos/bgruening/openbabel_compound_convert/openbabel_compound_convert,172876
toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv,171393
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool,162596
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,149069
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: primersearch81,139432
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2,139273
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,135303
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,127093
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix,125377
toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter,121087
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_grep_tool,119874
toolshed.g2.bx.psu.edu/repos/devteam/fasta_to_tabular/fasta2tab,117694
sort1,116124
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,115969
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,115561
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,115539
toolshed.g2.bx.psu.edu/repos/iuc/filter_tabular/filter_tabular,114342
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap,108490
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,108023
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff,104519
toolshed.g2.bx.psu.edu/repos/galaxyp/filter_by_fasta_ids/filter_by_fasta_ids,104341
toolshed.g2.bx.psu.edu/repos/iuc/datamash_transpose/datamash_transpose,104140
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,103176
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,100541
toolshed.g2.bx.psu.edu/repos/iuc/ivar_consensus/ivar_consensus,97933
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_typer,95862
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq,93894
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,91117
toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw,89195
