tool_name,count
__DATA_FETCH__,5750189
upload1,4150664
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,3915805
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,3433832
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab,2617367
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace,2343196
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,2193509
Cut1,2076808
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,1704628
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,1380671
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter,1203636
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,1200045
Filter1,1046798
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,1041477
Grouping1,982787
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,980066
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,977854
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,899201
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,870133
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,819173
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,808522
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,793752
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,765977
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,692926
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,664519
toolshed.g2.bx.psu.edu/repos/bgruening/align_it/ctb_alignit,652541
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus,631366
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,629448
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim,628359
CONVERTER_gz_to_uncompressed,606824
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,593587
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file,577795
