tool_name,count
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,158238
upload1,156674
__DATA_FETCH__,139858
__SET_METADATA__,77084
ucsc_table_direct1,74920
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,60955
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,58563
Filter1,43636
CONVERTER_gz_to_uncompressed,43525
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,40390
Grouping1,38719
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,37996
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,37751
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,36519
sort1,36142
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer,35904
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,35613
Cut1,33789
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,33788
join1,32670
toolshed.g2.bx.psu.edu/repos/devteam/join/gops_join_1,32437
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,30440
toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2,28010
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes,26060
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,26008
toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks,23599
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,22174
CONVERTER_bam_to_bigwig_0,20925
comp1,20525
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,20041
Show beginning1,20035
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,18984
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,18752
toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff,18252
CONVERTER_interval_to_bedstrict_0,18098
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa,17538
CONVERTER_bed_gff_or_vcf_to_bigwig_0,17141
cat1,16675
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,16587
ebi_sra_main,16568
CONVERTER_fasta_to_tabular,15606
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat,15350
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak,15168
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,14837
CONVERTER_interval_to_bed_0,14835
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast,14773
toolshed.g2.bx.psu.edu/repos/nml/spades/spades,14728
toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam,14130
toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper,13846
Grep1,13718
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff,13630
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool,13186
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cut_tool,13100
toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge,12912
toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam,12868
sra_source,12716
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter,12711
CONVERTER_fastq_to_fqtoc0,12673
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats,12559
toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup,12447
