tool_name,count
__DATA_FETCH__,8034223
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc,2763731
upload1,1933991
ucsc_table_direct1,1052804
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts,760980
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2,729970
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic,714562
CONVERTER_gz_to_uncompressed,624935
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2,582611
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp,495065
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka,462648
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt,409500
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star,394842
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,394693
Cut1,388825
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem,337162
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper,329677
Filter1,326397
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie,301052
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore,284172
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1,265585
__SET_METADATA__,258321
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump,254778
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count,254054
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump,252893
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,227095
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,224146
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina/docking,222617
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc,202932
toolshed.g2.bx.psu.edu/repos/bgruening/align_it/ctb_alignit,201205
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,193338
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2,191581
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates,184594
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,183479
